,05K03,06J17,06J11,05J16,05K21,05J10,05K07,06K12,05J24,05J09,05K18,05K19,06J05,1030,335,345,913,1186,1187,970,565,607,1014,688,793,869,basinwide_average
1937-04-01,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6958252468258697
1937-05-01,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6958252468258697
1937-06-01,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6958252468258697
1937-07-01,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6958252468258697
1937-08-01,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6958252468258697
1937-09-01,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6958252468258697
1937-10-01,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1937-11-01,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1937-12-01,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1938-01-01,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1938-02-01,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5995111763066402
1938-03-01,11.1,-999.0,-999.0,-999.0,-999.0,20.7,-999.0,8.0,-999.0,9.3,-999.0,-999.0,10.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8402909016258256
1938-04-01,13.2,-999.0,-999.0,-999.0,-999.0,28.5,-999.0,10.8,-999.0,11.1,-999.0,-999.0,14.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0979162004151344
1938-05-01,18.0,-999.0,-999.0,-999.0,-999.0,31.4,9.5,10.8,-999.0,11.6,-999.0,-999.0,18.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.183601080050538
1938-06-01,18.0,-999.0,-999.0,-999.0,-999.0,31.4,9.5,10.8,-999.0,11.6,-999.0,-999.0,18.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.183601080050538
1938-07-01,18.0,-999.0,-999.0,-999.0,-999.0,31.4,9.5,10.8,-999.0,11.6,-999.0,-999.0,18.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.183601080050538
1938-08-01,18.0,-999.0,-999.0,-999.0,-999.0,31.4,9.5,10.8,-999.0,11.6,-999.0,-999.0,18.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.183601080050538
1938-09-01,18.0,-999.0,-999.0,-999.0,-999.0,31.4,9.5,10.8,-999.0,11.6,-999.0,-999.0,18.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.183601080050538
1938-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1938-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1938-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1939-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1939-02-01,11.7,-999.0,-999.0,-999.0,-999.0,17.1,0.0,8.8,-999.0,7.1,-999.0,-999.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.630669684307383
1939-03-01,16.0,-999.0,-999.0,-999.0,-999.0,18.2,0.0,9.8,-999.0,9.1,-999.0,-999.0,11.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7649899196747988
1939-04-01,18.6,-999.0,-999.0,-999.0,-999.0,20.9,11.0,9.8,-999.0,9.9,-999.0,-999.0,15.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.054790067674545
1939-05-01,18.6,-999.0,-999.0,-999.0,-999.0,23.6,11.0,9.8,-999.0,9.9,-999.0,-999.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.078229329871086
1939-06-01,18.6,-999.0,-999.0,-999.0,-999.0,23.6,11.0,9.8,-999.0,9.9,-999.0,-999.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.078229329871086
1939-07-01,18.6,-999.0,-999.0,-999.0,-999.0,23.6,11.0,9.8,-999.0,9.9,-999.0,-999.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.078229329871086
1939-08-01,18.6,-999.0,-999.0,-999.0,-999.0,23.6,11.0,9.8,-999.0,9.9,-999.0,-999.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.078229329871086
1939-09-01,18.6,-999.0,-999.0,-999.0,-999.0,23.6,11.0,9.8,-999.0,9.9,-999.0,-999.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.078229329871086
1939-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1939-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1939-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1940-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1940-02-01,7.8,-999.0,-999.0,-999.0,-999.0,8.4,4.2,5.3,-999.0,4.6,-999.0,-999.0,4.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.43441660059009984
1940-03-01,15.5,-999.0,-999.0,-999.0,-999.0,14.8,6.7,6.9,-999.0,5.8,-999.0,-999.0,7.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6787174553151544
1940-04-01,15.5,-999.0,-999.0,-999.0,-999.0,19.4,7.1,7.5,-999.0,7.4,-999.0,-999.0,11.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.812471412839248
1940-05-01,15.5,-999.0,-999.0,-999.0,-999.0,20.5,7.1,7.5,-999.0,7.4,-999.0,-999.0,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8260948730330057
1940-06-01,15.5,-999.0,-999.0,-999.0,-999.0,20.5,7.1,7.5,-999.0,7.4,-999.0,-999.0,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8260948730330057
1940-07-01,15.5,-999.0,-999.0,-999.0,-999.0,20.5,7.1,7.5,-999.0,7.4,-999.0,-999.0,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8260948730330057
1940-08-01,15.5,-999.0,-999.0,-999.0,-999.0,20.5,7.1,7.5,-999.0,7.4,-999.0,-999.0,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8260948730330057
1940-09-01,15.5,-999.0,-999.0,-999.0,-999.0,20.5,7.1,7.5,-999.0,7.4,-999.0,-999.0,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8260948730330057
1940-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1940-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1940-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1941-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1941-02-01,5.7,-999.0,-999.0,-999.0,-999.0,7.4,4.2,4.1,-999.0,4.0,-999.0,-999.0,4.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.3790674942949717
1941-03-01,11.7,-999.0,-999.0,-999.0,-999.0,11.4,6.9,5.8,-999.0,4.4,-999.0,-999.0,6.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5671078463856304
1941-04-01,15.3,-999.0,-999.0,-999.0,-999.0,14.0,10.8,9.7,-999.0,6.3,-999.0,-999.0,9.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.816565337359418
1941-05-01,18.1,-999.0,-999.0,-999.0,-999.0,23.5,11.4,9.7,-999.0,8.8,-999.0,-999.0,15.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.05187146715764
1941-06-01,18.1,-999.0,-999.0,-999.0,-999.0,23.5,11.4,9.7,-999.0,8.8,-999.0,-999.0,15.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.05187146715764
1941-07-01,18.1,-999.0,-999.0,-999.0,-999.0,23.5,11.4,9.7,-999.0,8.8,-999.0,-999.0,15.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.05187146715764
1941-08-01,18.1,-999.0,-999.0,-999.0,-999.0,23.5,11.4,9.7,-999.0,8.8,-999.0,-999.0,15.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.05187146715764
1941-09-01,18.1,-999.0,-999.0,-999.0,-999.0,23.5,11.4,9.7,-999.0,8.8,-999.0,-999.0,15.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.05187146715764
1941-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1941-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1941-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1942-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1942-02-01,7.5,-999.0,-999.0,-999.0,-999.0,10.3,6.8,6.6,-999.0,3.5,-999.0,-999.0,7.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5197608874635349
1942-03-01,10.2,-999.0,-999.0,-999.0,-999.0,13.4,9.0,9.9,-999.0,6.5,-999.0,-999.0,9.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7446981761609454
1942-04-01,13.9,-999.0,-999.0,-999.0,-999.0,18.0,10.6,13.4,-999.0,7.7,-999.0,-999.0,11.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9482632175177503
1942-05-01,14.7,-999.0,-999.0,-999.0,-999.0,22.6,10.6,13.4,-999.0,7.7,-999.0,-999.0,14.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0284859901405599
1942-06-01,14.7,-999.0,-999.0,-999.0,-999.0,22.6,10.6,13.4,-999.0,7.7,-999.0,-999.0,14.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0284859901405599
1942-07-01,14.7,-999.0,-999.0,-999.0,-999.0,22.6,10.6,13.4,-999.0,7.7,-999.0,-999.0,14.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0284859901405599
1942-08-01,14.7,-999.0,-999.0,-999.0,-999.0,22.6,10.6,13.4,-999.0,7.7,-999.0,-999.0,14.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0284859901405599
1942-09-01,14.7,-999.0,-999.0,-999.0,-999.0,22.6,10.6,13.4,-999.0,7.7,-999.0,-999.0,14.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0284859901405599
1942-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1942-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1942-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1943-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1943-02-01,10.6,-999.0,-999.0,-999.0,-999.0,17.3,9.5,8.3,-999.0,4.2,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5953694563878301
1943-03-01,12.1,-999.0,-999.0,-999.0,-999.0,21.1,13.4,10.2,-999.0,9.6,-999.0,-999.0,8.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9455671650895189
1943-04-01,14.5,-999.0,-999.0,-999.0,-999.0,23.0,15.8,11.8,-999.0,9.6,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0861940827179417
1943-05-01,14.5,-999.0,-999.0,-999.0,-999.0,23.0,15.8,11.8,-999.0,9.6,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0861940827179417
1943-06-01,14.5,-999.0,-999.0,-999.0,-999.0,23.0,15.8,11.8,-999.0,9.6,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0861940827179417
1943-07-01,14.5,-999.0,-999.0,-999.0,-999.0,23.0,15.8,11.8,-999.0,9.6,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0861940827179417
1943-08-01,14.5,-999.0,-999.0,-999.0,-999.0,23.0,15.8,11.8,-999.0,9.6,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0861940827179417
1943-09-01,14.5,-999.0,-999.0,-999.0,-999.0,23.0,15.8,11.8,-999.0,9.6,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0861940827179417
1943-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1943-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1943-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1944-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1944-02-01,5.5,-999.0,-999.0,-999.0,-999.0,5.7,4.1,3.4,-999.0,2.5,-999.0,-999.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.3130867675193646
1944-03-01,8.2,-999.0,-999.0,-999.0,-999.0,6.8,5.5,4.3,-999.0,3.2,-999.0,-999.0,6.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.42229074084805723
1944-04-01,12.6,-999.0,-999.0,-999.0,-999.0,14.4,8.2,6.4,-999.0,5.2,-999.0,-999.0,8.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6720531082771086
1944-05-01,16.3,-999.0,-999.0,-999.0,-999.0,21.4,12.2,9.5,-999.0,7.7,-999.0,-999.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.923214340172478
1944-06-01,16.3,-999.0,-999.0,-999.0,-999.0,21.4,12.2,9.5,-999.0,7.7,-999.0,-999.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.923214340172478
1944-07-01,16.3,-999.0,-999.0,-999.0,-999.0,21.4,12.2,9.5,-999.0,7.7,-999.0,-999.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.923214340172478
1944-08-01,16.3,-999.0,-999.0,-999.0,-999.0,21.4,12.2,9.5,-999.0,7.7,-999.0,-999.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.923214340172478
1944-09-01,16.3,-999.0,-999.0,-999.0,-999.0,21.4,12.2,9.5,-999.0,7.7,-999.0,-999.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.923214340172478
1944-10-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1944-11-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1944-12-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1945-01-01,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0
1945-02-01,6.6,-999.0,-999.0,-999.0,-999.0,6.7,3.8,4.0,-999.0,3.7,-999.0,-999.0,3.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.3571099101529382
1945-03-01,10.6,-999.0,-999.0,-999.0,-999.0,15.8,8.9,7.8,-999.0,7.5,-999.0,-999.0,8.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7390290771639724
1945-04-01,13.3,-999.0,-999.0,-999.0,-999.0,17.8,10.1,9.6,-999.0,10.2,-999.0,-999.0,10.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.9049362444206556
1945-05-01,14.4,-999.0,-999.0,-999.0,-999.0,26.8,10.7,9.6,-999.0,13.0,-999.0,-999.0,14.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0900979315594796
1945-06-01,14.4,-999.0,-999.0,-999.0,-999.0,26.8,10.7,9.6,-999.0,13.0,-999.0,-999.0,14.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0900979315594796
1945-07-01,14.4,-999.0,-999.0,-999.0,-999.0,26.8,10.7,9.6,-999.0,13.0,-999.0,-999.0,14.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0900979315594796
