,05K23,05J25,05J18,05J44,05J22,05J45,05J08,05J05,412,564,663,1251,838,1042,basinwide_average
1980-06-01,10.4,17.9,10.1,-999.0,16.1,-999.0,24.7,17.8,-999.0,16.0,-999.0,-999.0,25.6,-999.0,1.4061132553029303
1980-07-01,10.4,17.9,10.1,-999.0,16.1,-999.0,24.7,17.8,-999.0,16.0,-999.0,-999.0,25.6,-999.0,1.4061132553029303
1980-08-01,10.4,17.9,10.1,-999.0,16.1,-999.0,24.7,17.8,0.0,16.0,0.0,-999.0,25.6,-999.0,1.124890604242344
1980-09-01,10.4,17.9,10.1,-999.0,16.1,-999.0,24.7,17.8,0.0,16.0,0.0,-999.0,25.6,-999.0,1.124890604242344
1980-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1980-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.7,-999.0,0.8,-999.0,0.009497176545261738
1980-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.3,0.8,1.4,-999.0,1.6,-999.0,0.03127876314182336
1981-01-01,0.0,0.6,0.0,-999.0,0.0,-999.0,1.4,0.0,0.3,0.8,1.5,-999.0,2.2,-999.0,0.04618417908777394
1981-02-01,0.5,1.0,0.6,-999.0,1.9,-999.0,1.5,1.3,1.8,1.5,1.6,-999.0,2.6,-999.0,0.13199512632192037
1981-03-01,1.0,2.0,0.6,-999.0,2.0,-999.0,3.2,2.4,1.8,2.6,3.0,-999.0,3.7,-999.0,0.1886259429068072
1981-04-01,2.6,5.5,2.0,-999.0,5.1,-999.0,8.0,4.5,1.8,5.2,7.1,-999.0,8.6,-999.0,0.40534008410814587
1981-05-01,2.6,5.5,2.0,-999.0,5.1,-999.0,8.0,4.5,1.8,5.2,7.1,-999.0,8.6,-999.0,0.40534008410814587
1981-06-01,2.6,5.5,2.0,-999.0,5.1,-999.0,8.0,4.5,1.8,5.2,7.1,-999.0,8.6,-999.0,0.40534008410814587
1981-07-01,2.6,5.5,2.0,-999.0,5.1,-999.0,8.0,4.5,1.8,5.2,7.1,-999.0,8.6,-999.0,0.40534008410814587
1981-08-01,2.6,5.5,2.0,-999.0,5.1,-999.0,8.0,4.5,1.8,5.2,7.1,-999.0,8.6,-999.0,0.40534008410814587
1981-09-01,2.6,5.5,2.0,-999.0,5.1,-999.0,8.0,4.5,1.8,5.2,7.1,-999.0,8.6,-999.0,0.40534008410814587
1981-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1981-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.5,0.4,0.6,-999.0,1.3,-999.0,0.024461203974129854
1981-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.5,1.4,1.7,-999.0,3.4,-999.0,0.05176349836325581
1982-01-01,0.0,4.9,1.5,-999.0,0.0,-999.0,8.1,0.0,2.0,5.8,6.0,-999.0,8.8,-999.0,0.2821027312480594
1982-02-01,4.8,10.0,3.7,-999.0,9.2,-999.0,13.3,13.0,3.0,6.9,10.1,-999.0,13.3,-999.0,0.7122243983622212
1982-03-01,4.8,10.5,3.7,-999.0,9.6,-999.0,14.6,13.0,3.0,8.1,11.4,-999.0,14.7,-999.0,0.7518224643948563
1982-04-01,5.7,11.8,4.3,-999.0,11.6,-999.0,17.1,13.0,3.0,9.6,13.9,-999.0,17.5,-999.0,0.8586384486540556
1982-05-01,5.7,11.8,4.3,-999.0,14.8,-999.0,17.1,13.0,3.0,9.6,13.9,-999.0,20.6,-999.0,0.8998625914640759
1982-06-01,5.7,11.8,4.3,-999.0,14.8,-999.0,17.1,13.0,3.0,9.6,13.9,-999.0,20.6,-999.0,0.8998625914640759
1982-07-01,5.7,11.8,4.3,-999.0,14.8,-999.0,17.1,13.0,3.0,9.6,13.9,-999.0,20.6,-999.0,0.8998625914640759
1982-08-01,5.7,11.8,4.3,-999.0,14.8,-999.0,17.1,13.0,3.0,9.6,13.9,-999.0,20.6,-999.0,0.8998625914640759
1982-09-01,5.7,11.8,4.3,-999.0,14.8,-999.0,17.1,13.0,3.0,9.6,13.9,-999.0,20.6,-999.0,0.8998625914640759
1982-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1982-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.2,0.3,-999.0,1.0,-999.0,0.009126439038282499
1982-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,2.8,1.9,-999.0,2.8,-999.0,0.051291654461193326
1983-01-01,0.0,4.6,1.0,-999.0,0.0,-999.0,5.4,0.0,0.0,4.9,4.3,-999.0,5.9,-999.0,0.18168905149761744
1983-02-01,3.6,4.6,1.0,-999.0,3.1,-999.0,5.7,2.8,0.0,5.4,4.8,-999.0,7.0,-999.0,0.29148127462702966
1983-03-01,4.8,7.0,1.0,-999.0,4.5,-999.0,8.6,3.6,0.0,6.4,6.8,-999.0,8.7,-999.0,0.3877460012172297
1983-04-01,9.5,9.8,5.1,-999.0,10.5,-999.0,14.4,8.1,0.0,12.1,13.8,-999.0,15.7,-999.0,0.8013695674280301
1983-05-01,9.5,15.0,5.1,-999.0,13.6,-999.0,18.7,8.1,0.0,12.3,17.1,-999.0,19.6,-999.0,0.9299066713589708
1983-06-01,9.5,15.0,5.1,-999.0,13.6,-999.0,18.7,8.1,0.0,12.3,17.1,-999.0,19.6,-999.0,0.9299066713589708
1983-07-01,9.5,15.0,5.1,-999.0,13.6,-999.0,18.7,8.1,0.0,12.3,17.1,-999.0,19.6,-999.0,0.9299066713589708
1983-08-01,9.5,15.0,5.1,-999.0,13.6,-999.0,18.7,8.1,0.0,12.3,17.1,-999.0,19.6,-999.0,0.9299066713589708
1983-09-01,9.5,15.0,5.1,-999.0,13.6,-999.0,18.7,8.1,0.0,12.3,17.1,-999.0,19.6,-999.0,0.9299066713589708
1983-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1983-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1983-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,2.8,5.0,6.0,-999.0,6.1,-999.0,0.17250824720406133
1984-01-01,0.0,12.0,6.0,-999.0,0.0,-999.0,14.6,0.0,6.3,10.4,10.6,-999.0,13.0,-999.0,0.6356610292748544
1984-02-01,6.8,12.0,6.0,-999.0,11.0,-999.0,15.1,9.6,6.3,10.8,10.9,-999.0,13.6,-999.0,0.9002908187082509
1984-03-01,7.6,12.8,6.0,-999.0,12.2,-999.0,16.2,10.3,6.6,11.8,12.5,-999.0,15.3,-999.0,0.9717991870130115
1984-04-01,9.6,15.4,6.0,-999.0,14.9,-999.0,21.6,12.5,6.6,14.3,15.6,-999.0,19.0,-999.0,1.1443184059205822
1984-05-01,10.3,19.3,6.6,-999.0,20.0,-999.0,25.4,15.8,6.6,17.2,20.1,-999.0,24.8,-999.0,1.3656239795163807
1984-06-01,10.3,19.3,6.6,-999.0,20.0,-999.0,25.4,15.8,6.6,17.2,20.1,-999.0,24.8,-999.0,1.3656239795163807
1984-07-01,10.3,19.3,6.6,-999.0,20.0,-999.0,25.4,15.8,6.6,17.2,20.1,-999.0,24.8,-999.0,1.3656239795163807
1984-08-01,10.3,19.3,6.6,-999.0,20.0,-999.0,25.4,15.8,6.6,17.2,20.1,-999.0,24.8,-999.0,1.3656239795163807
1984-09-01,10.3,19.3,6.6,-999.0,20.0,-999.0,25.4,15.8,6.6,17.2,20.1,-999.0,24.8,-999.0,1.3656239795163807
1984-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1984-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.9,1.5,1.8,-999.0,2.0,-999.0,0.05383907749445129
1984-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.9,3.7,3.2,-999.0,4.1,-999.0,0.09291217180326056
1985-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,7.2,0.0,1.3,5.1,4.8,-999.0,6.3,-999.0,0.17031102121401182
1985-02-01,3.2,5.7,2.2,-999.0,6.0,-999.0,9.0,4.0,2.2,6.4,7.4,-999.0,8.4,-999.0,0.44539500934328274
1985-03-01,3.9,7.2,3.0,-999.0,7.7,-999.0,10.1,6.5,2.7,7.5,8.6,-999.0,10.0,-999.0,0.5566894740204303
1985-04-01,5.0,7.9,3.0,-999.0,9.4,-999.0,12.5,9.0,2.7,10.3,10.4,-999.0,13.3,-999.0,0.6743872555805759
1985-05-01,5.0,9.7,3.0,-999.0,10.7,-999.0,13.6,9.0,2.7,10.3,10.4,-999.0,15.0,-999.0,0.7114677771326907
1985-06-01,5.0,9.7,3.0,-999.0,10.7,-999.0,13.6,9.0,2.7,10.3,10.4,-999.0,15.0,-999.0,0.7114677771326907
1985-07-01,5.0,9.7,3.0,-999.0,10.7,-999.0,13.6,9.0,2.7,10.3,10.4,-999.0,15.0,-999.0,0.7114677771326907
1985-08-01,5.0,9.7,3.0,-999.0,10.7,-999.0,13.6,9.0,2.7,10.3,10.4,-999.0,15.0,-999.0,0.7114677771326907
1985-09-01,5.0,9.7,3.0,-999.0,10.7,-999.0,13.6,9.0,2.7,10.3,10.4,-999.0,15.0,-999.0,0.7114677771326907
1985-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,1.1,1.0,-999.0,0.7,-999.0,0.01994715909686392
1985-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,1.1,1.0,-999.0,1.5,-999.0,0.024172684216628073
1985-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,3.0,3.0,3.3,-999.0,5.4,-999.0,0.13658712967179415
1986-01-01,0.0,5.3,0.0,-999.0,0.0,-999.0,8.6,0.0,4.4,5.1,5.9,-999.0,8.0,-999.0,0.293142243099247
1986-02-01,3.4,6.8,3.9,-999.0,7.9,-999.0,9.4,6.2,4.4,5.9,6.9,-999.0,9.1,-999.0,0.5651035961839558
1986-03-01,4.9,9.8,8.3,-999.0,16.9,-999.0,17.8,12.7,8.3,9.3,12.4,-999.0,16.3,-999.0,1.0441474141545197
1986-04-01,4.9,13.3,8.3,-999.0,16.9,-999.0,19.5,14.7,8.3,9.3,12.7,-999.0,18.3,-999.0,1.1059130658664837
1986-05-01,4.9,15.4,8.3,-999.0,20.9,-999.0,21.9,19.2,8.3,9.3,13.0,-999.0,22.1,-999.0,1.2218015082676301
1986-06-01,4.9,15.4,8.3,-999.0,20.9,-999.0,21.9,19.2,8.3,9.3,13.0,-999.0,22.1,-999.0,1.2218015082676301
1986-07-01,4.9,15.4,8.3,-999.0,20.9,-999.0,21.9,19.2,8.3,9.3,13.0,-999.0,22.1,-999.0,1.2218015082676301
1986-08-01,4.9,15.4,8.3,-999.0,20.9,-999.0,21.9,19.2,8.3,9.3,13.0,-999.0,22.1,-999.0,1.2218015082676301
1986-09-01,4.9,15.4,8.3,-999.0,20.9,-999.0,21.9,19.2,8.3,9.3,13.0,-999.0,22.1,-999.0,1.2218015082676301
1986-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1986-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.9,1.3,1.1,-999.0,2.9,-999.0,0.0517358883724672
1986-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.9,3.2,4.1,-999.0,5.7,-999.0,0.1041779259493042
1987-01-01,0.0,4.5,0.0,-999.0,0.0,-999.0,6.7,0.0,1.0,4.6,5.3,-999.0,6.2,-999.0,0.19298970572642876
1987-02-01,4.3,6.0,0.0,-999.0,8.7,-999.0,10.0,4.8,2.5,7.2,7.4,-999.0,9.2,-999.0,0.46519706321334786
1987-03-01,5.8,8.6,0.0,-999.0,8.7,-999.0,11.7,7.0,4.5,9.0,9.6,-999.0,11.3,-999.0,0.6110543684667619
1987-04-01,6.7,10.0,5.3,-999.0,10.8,-999.0,14.2,8.4,4.5,11.1,11.2,-999.0,14.2,-999.0,0.8268950154002767
1987-05-01,6.7,10.0,5.3,-999.0,11.9,-999.0,14.2,8.4,4.5,11.1,11.2,-999.0,14.2,-999.0,0.8354372829840353
1987-06-01,6.7,10.0,5.3,-999.0,11.9,-999.0,14.2,8.4,4.5,11.1,11.2,-999.0,14.2,-999.0,0.8354372829840353
1987-07-01,6.7,10.0,5.3,-999.0,11.9,-999.0,14.2,8.4,4.5,11.1,11.2,-999.0,14.2,-999.0,0.8354372829840353
1987-08-01,6.7,10.0,5.3,-999.0,11.9,-999.0,14.2,8.4,4.5,11.1,11.2,-999.0,14.2,-999.0,0.8354372829840353
1987-09-01,6.7,10.0,5.3,-999.0,11.9,-999.0,14.2,8.4,4.5,11.1,11.2,-999.0,14.2,-999.0,0.8354372829840353
1987-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1987-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.4,-999.0,0.0021127625598820784
1987-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.8,1.5,1.9,-999.0,1.5,-999.0,0.04997008527991237
1988-01-01,0.0,4.3,0.0,-999.0,0.0,-999.0,6.0,0.0,3.0,4.3,5.8,-999.0,6.5,-999.0,0.23079865270912664
1988-02-01,4.4,5.3,0.0,-999.0,6.6,-999.0,6.7,5.0,4.3,6.6,8.1,-999.0,9.8,-999.0,0.47033203746724794
1988-03-01,6.8,9.3,4.3,-999.0,7.0,-999.0,12.5,6.5,4.8,8.9,9.9,-999.0,12.8,-999.0,0.7208580707709715
1988-04-01,7.5,11.4,5.5,-999.0,11.9,-999.0,16.4,11.6,4.9,12.2,13.9,-999.0,17.3,-999.0,0.9498366568111768
1988-05-01,7.5,13.5,5.5,-999.0,12.2,-999.0,19.3,11.6,4.9,12.2,13.9,-999.0,19.6,-999.0,0.9931148042348328
1988-06-01,7.5,13.5,5.5,-999.0,12.2,-999.0,19.3,11.6,4.9,12.2,13.9,-999.0,19.6,-999.0,0.9931148042348328
1988-07-01,7.5,13.5,5.5,-999.0,12.2,-999.0,19.3,11.6,4.9,12.2,13.9,-999.0,19.6,-999.0,0.9931148042348328
1988-08-01,7.5,13.5,5.5,-999.0,12.2,-999.0,19.3,11.6,4.9,12.2,13.9,-999.0,19.6,-999.0,0.9931148042348328
1988-09-01,7.5,13.5,5.5,-999.0,12.2,-999.0,19.3,11.6,4.9,12.2,13.9,-999.0,19.6,-999.0,0.9931148042348328
1988-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1988-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1988-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.8,3.7,2.8,-999.0,3.8,-999.0,0.08633409556473583
1989-01-01,0.0,5.7,0.0,-999.0,0.0,-999.0,7.3,0.0,2.0,6.5,5.1,-999.0,7.2,-999.0,0.24299783205913839
1989-02-01,4.4,10.2,1.1,-999.0,6.0,-999.0,10.1,5.0,3.1,8.4,7.1,-999.0,10.0,-999.0,0.5235529235351699
1989-03-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.0,4.1,11.9,9.3,-999.0,13.2,-999.0,0.7499627945200599
1989-04-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.2,4.1,11.9,9.3,-999.0,14.6,-999.0,0.7589621453750597
1989-05-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.2,4.1,11.9,9.3,-999.0,15.0,-999.0,0.7610749079349418
1989-06-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.2,4.1,11.9,9.3,-999.0,15.0,-999.0,0.7610749079349418
1989-07-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.2,4.1,11.9,9.3,-999.0,15.0,-999.0,0.7610749079349418
1989-08-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.2,4.1,11.9,9.3,-999.0,15.0,-999.0,0.7610749079349418
1989-09-01,6.2,10.4,4.2,-999.0,8.7,-999.0,13.9,7.2,4.1,11.9,9.3,-999.0,15.0,-999.0,0.7610749079349418
1989-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1989-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.2,0.2,0.4,-999.0,1.4,-999.0,0.015954558809893344
1989-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.6,2.7,2.6,-999.0,5.6,-999.0,0.08244680953058506
1990-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.2,6.4,5.4,-999.0,9.1,-999.0,0.1632340690244659
1990-02-01,3.7,8.6,2.3,-999.0,3.8,-999.0,11.8,4.8,2.2,9.1,7.9,-999.0,12.4,-999.0,0.5237719531391319
1990-03-01,4.3,9.5,2.3,-999.0,6.2,-999.0,12.7,5.8,2.8,10.3,9.0,-999.0,13.8,-999.0,0.6062448604909889
1990-04-01,8.6,16.2,5.6,-999.0,10.5,-999.0,19.3,9.5,3.2,15.9,14.5,-999.0,19.4,-999.0,0.9980585318400494
1990-05-01,8.6,16.2,5.6,-999.0,11.4,-999.0,21.7,11.1,3.2,15.9,15.1,-999.0,23.8,-999.0,1.057213349504306
1990-06-01,8.6,16.2,5.6,-999.0,11.4,-999.0,21.7,11.1,3.2,15.9,15.1,-999.0,23.8,-999.0,1.057213349504306
1990-07-01,8.6,16.2,5.6,-999.0,11.4,-999.0,21.7,11.1,3.2,15.9,15.1,-999.0,23.8,-999.0,1.057213349504306
1990-08-01,8.6,16.2,5.6,-999.0,11.4,-999.0,21.7,11.1,3.2,15.9,15.1,-999.0,23.8,-999.0,1.057213349504306
1990-09-01,8.6,16.2,5.6,-999.0,11.4,-999.0,21.7,11.1,3.2,15.9,15.1,-999.0,23.8,-999.0,1.057213349504306
1990-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1990-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.1,-999.0,0.7,-999.0,0.004450427540579006
1990-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,1.3,1.8,-999.0,1.9,-999.0,0.0338954447190143
1991-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.1,2.2,3.2,-999.0,3.6,-999.0,0.08234408183269237
1991-02-01,2.3,4.6,0.0,-999.0,4.0,-999.0,0.0,3.4,2.4,3.5,4.8,-999.0,5.5,-999.0,0.2621323756694679
1991-03-01,3.0,6.8,0.0,-999.0,4.7,-999.0,0.0,4.2,2.4,5.3,6.1,-999.0,7.8,-999.0,0.3351046772307912
1991-04-01,4.9,10.6,3.0,-999.0,6.2,-999.0,0.0,7.0,2.4,9.7,9.4,-999.0,12.5,-999.0,0.5684920259373024
1991-05-01,4.9,13.0,3.0,-999.0,8.4,-999.0,17.4,8.9,2.4,9.7,9.4,-999.0,15.0,-999.0,0.714840853734662
1991-06-01,4.9,13.0,3.0,-999.0,8.4,-999.0,17.4,8.9,2.4,9.7,9.4,-999.0,15.0,-999.0,0.714840853734662
1991-07-01,4.9,13.0,3.0,-999.0,8.4,-999.0,17.4,8.9,2.4,9.7,9.4,-999.0,15.0,-999.0,0.714840853734662
1991-08-01,4.9,13.0,3.0,-999.0,8.4,-999.0,17.4,8.9,2.4,9.7,9.4,-999.0,15.0,-999.0,0.714840853734662
1991-09-01,4.9,13.0,3.0,-999.0,8.4,-999.0,17.4,8.9,2.4,9.7,9.4,-999.0,15.0,-999.0,0.714840853734662
1991-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1991-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.8,-999.0,0.0,-999.0,0.006024744486282949
1991-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.9,4.5,4.5,-999.0,4.6,-999.0,0.13149566937292473
1992-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.9,5.1,4.8,-999.0,5.2,-999.0,0.14167985276376754
1992-02-01,4.5,6.3,0.0,-999.0,5.0,-999.0,0.0,4.0,2.1,6.7,5.7,-999.0,6.7,-999.0,0.3487436554221536
1992-03-01,5.8,9.8,2.0,-999.0,5.2,-999.0,0.0,6.0,2.1,8.8,7.0,-999.0,8.5,-999.0,0.486035909719548
1992-04-01,9.9,15.0,4.7,-999.0,7.4,-999.0,0.0,8.9,2.1,13.9,12.6,-999.0,13.6,-999.0,0.7837786414183104
1992-05-01,9.9,15.0,4.7,-999.0,8.2,-999.0,15.2,8.9,2.1,13.9,12.6,-999.0,13.6,-999.0,0.8632633567059969
1992-06-01,9.9,15.0,4.7,-999.0,8.2,-999.0,15.2,8.9,2.1,13.9,12.6,-999.0,13.6,-999.0,0.8632633567059969
1992-07-01,9.9,15.0,4.7,-999.0,8.2,-999.0,15.2,8.9,2.1,13.9,12.6,-999.0,13.6,-999.0,0.8632633567059969
1992-08-01,9.9,15.0,4.7,-999.0,8.2,-999.0,15.2,8.9,2.1,13.9,12.6,-999.0,13.6,-999.0,0.8632633567059969
1992-09-01,9.9,15.0,4.7,-999.0,8.2,-999.0,15.2,8.9,2.1,13.9,12.6,-999.0,13.6,-999.0,0.8632633567059969
1992-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1992-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.2,0.5,-999.0,0.1,-999.0,0.005878909400118561
1992-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,1.6,2.5,3.5,-999.0,3.3,-999.0,0.0953023296568272
1993-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,2.6,4.2,4.8,-999.0,5.9,-999.0,0.15211147121886767
1993-02-01,3.6,7.3,0.0,-999.0,5.2,-999.0,0.0,5.8,3.5,6.1,6.2,-999.0,9.8,-999.0,0.40284873633064083
1993-03-01,4.9,11.0,0.0,-999.0,9.3,-999.0,0.0,7.5,5.8,9.8,8.8,-999.0,13.9,-999.0,0.6079998279164229
1993-04-01,6.4,15.2,5.7,-999.0,10.6,-999.0,0.0,10.2,5.8,12.7,12.3,-999.0,18.2,-999.0,0.8801805131869334
1993-05-01,6.4,15.5,5.7,-999.0,16.7,-999.0,20.9,14.2,5.8,12.7,14.8,-999.0,23.3,-999.0,1.1082763866602523
1993-06-01,6.4,15.5,5.7,-999.0,16.7,-999.0,20.9,14.2,5.8,12.7,14.8,-999.0,23.3,-999.0,1.1082763866602523
1993-07-01,6.4,15.5,5.7,-999.0,16.7,-999.0,20.9,14.2,5.8,12.7,14.8,-999.0,23.3,-999.0,1.1082763866602523
1993-08-01,6.4,15.5,5.7,-999.0,16.7,-999.0,20.9,14.2,5.8,12.7,14.8,-999.0,23.3,-999.0,1.1082763866602523
1993-09-01,6.4,15.5,5.7,-999.0,16.7,-999.0,20.9,14.2,5.8,12.7,14.8,-999.0,23.3,-999.0,1.1082763866602523
1993-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1993-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.4,0.7,1.8,-999.0,2.5,-999.0,0.04023335649206061
1993-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,2.0,3.8,5.4,-999.0,6.4,-999.0,0.1442136834181599
1994-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,2.6,5.7,7.0,-999.0,8.2,-999.0,0.1927173041971267
1994-02-01,3.7,10.4,0.0,-999.0,5.4,-999.0,0.0,5.6,4.6,8.4,9.0,-999.0,11.1,-999.0,0.4939918043664352
1994-03-01,5.9,11.6,0.0,-999.0,8.8,-999.0,0.0,10.7,6.2,10.9,11.3,-999.0,15.0,-999.0,0.6887149841793482
1994-04-01,7.8,14.5,6.9,-999.0,11.5,-999.0,0.0,10.7,6.2,12.4,13.4,-999.0,17.8,-999.0,0.9417011374664194
1994-05-01,7.8,15.6,6.9,-999.0,13.1,-999.0,21.0,10.7,6.2,12.4,13.4,-999.0,20.4,-999.0,1.0768535977134117
1994-06-01,7.8,15.6,6.9,-999.0,13.1,-999.0,21.0,10.7,6.2,12.4,13.4,-999.0,20.4,-999.0,1.0768535977134117
1994-07-01,7.8,15.6,6.9,-999.0,13.1,-999.0,21.0,10.7,6.2,12.4,13.4,-999.0,20.4,-999.0,1.0768535977134117
1994-08-01,7.8,15.6,6.9,-999.0,13.1,-999.0,21.0,10.7,6.2,12.4,13.4,-999.0,20.4,-999.0,1.0768535977134117
1994-09-01,7.8,15.6,6.9,-999.0,13.1,-999.0,21.0,10.7,6.2,12.4,13.4,-999.0,20.4,-999.0,1.0768535977134117
1994-10-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0
1994-11-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.9,-999.0,0.8,-999.0,0.011003362666832476
1994-12-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,1.1,2.1,-999.0,2.6,-999.0,0.038266804924942846
1995-01-01,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.3,1.8,3.1,-999.0,3.5,-999.0,0.06204323461572049
1995-02-01,1.7,3.0,0.0,-999.0,2.1,-999.0,0.0,2.7,1.0,3.5,3.9,-999.0,5.7,-999.0,0.18896735784501723
1995-03-01,3.9,6.5,0.0,-999.0,4.2,-999.0,0.0,6.4,1.9,6.9,7.0,-999.0,9.3,-999.0,0.3763002188345176
1995-04-01,5.5,9.1,3.0,-999.0,6.7,-999.0,0.0,8.3,1.9,9.5,8.8,-999.0,12.7,-999.0,0.565310839631846
1995-05-01,9.0,17.6,3.0,-999.0,13.4,-999.0,24.7,14.2,4.6,14.1,15.2,-999.0,21.4,-999.0,1.0747634237240649
1995-06-01,9.0,17.6,3.0,-999.0,13.4,-999.0,24.7,14.2,4.6,14.1,18.0,-999.0,24.6,-999.0,1.1127521299051115
1995-07-01,9.0,17.6,3.0,-999.0,13.4,-999.0,24.7,14.2,4.6,14.1,18.0,-999.0,24.6,-999.0,1.1127521299051115
1995-08-01,9.0,17.6,3.0,-999.0,13.4,-999.0,24.7,14.2,4.6,14.1,18.0,-999.0,24.6,-999.0,1.1127521299051115
1995-09-01,9.0,17.6,3.0,-999.0,13.4,-999.0,24.7,14.2,4.6,14.1,18.0,-999.0,24.6,-999.0,1.1127521299051115
